x,y,color,target
0.2,-3.5,3,1.0
-0.2,-3.5,3,1.0
0.2,3.5,3,1.0
-0.2,3.5,3,1.0
5.01,-2.1,1,1.0
5.17,4.76,2,1.0
9.96,-1.11,1,1.0
10.29,4.88,2,1.0
14.97,-1.18,1,1.0
15.31,4.81,2,1.0
19.99,-1.25,1,1.0
20.32,4.75,2,1.0
25.0,-1.31,1,1.0
25.34,4.68,2,1.0
30.02,-1.38,1,1.0
30.35,4.61,2,1.0
35.04,-1.45,1,1.0
35.37,4.55,2,1.0
40.05,-1.51,1,1.0
40.39,4.48,2,1.0
45.07,-1.58,1,1.0
45.4,4.42,2,1.0
50.09,-1.65,1,1.0
50.42,4.35,2,1.0
55.1,-1.71,1,1.0
55.44,4.28,2,1.0
60.2,-1.73,1,1.0
60.47,4.68,2,1.0
65.2,-0.67,1,1.0
64.85,7.14,2,1.0
69.75,1.59,1,1.0
69.35,9.37,2,1.0
74.25,3.81,1,1.0
73.85,11.59,2,1.0
78.74,6.04,1,1.0
78.34,13.82,2,1.0
83.24,8.26,1,1.0
82.84,16.04,2,1.0
87.74,10.49,1,1.0
87.38,18.42,2,1.0
92.15,12.85,1,1.0
96.03,16.17,1,1.0
92.19,20.26,2,1.0
100.34,18.86,1,1.0
96.5,22.96,2,1.0
104.69,21.64,1,1.0
100.85,25.74,2,1.0
109.05,24.37,1,1.0
105.21,28.46,2,1.0
109.04,31.75,2,1.0
113.83,26.19,1,1.0
113.56,34.19,2,1.0
118.32,28.56,1,1.0
118.17,36.26,2,1.0
123.03,30.58,1,1.0
123.09,37.49,2,1.0
127.96,31.93,1,1.0
128.07,37.96,2,1.0
133.92,31.44,1,1.0
133.17,37.55,2,1.0
138.98,32.41,1,1.0
143.02,35.64,1,1.0
137.56,40.28,2,1.0
146.01,39.83,1,1.0
146.69,45.75,1,1.0
138.58,45.2,2,1.0
146.29,50.79,1,1.0
138.16,50.31,2,1.0
145.87,55.89,1,1.0
137.74,55.41,2,1.0
145.45,61.0,1,1.0
137.33,60.51,2,1.0
145.03,66.1,1,1.0
136.91,65.61,2,1.0
144.61,71.2,1,1.0
136.49,70.72,2,1.0
144.19,76.3,1,1.0
136.07,75.82,2,1.0
143.77,81.41,1,1.0
135.65,80.92,2,1.0
143.36,86.51,1,1.0
135.22,86.09,2,1.0
142.59,91.66,1,1.0
139.67,95.99,1,1.0
133.03,90.7,2,1.0
135.82,99.25,1,1.0
129.08,93.8,2,1.0
131.79,102.24,1,1.0
125.05,96.79,2,1.0
127.76,105.23,1,1.0
121.02,99.78,2,1.0
123.73,108.22,1,1.0
116.99,102.76,2,1.0
119.7,111.2,1,1.0
112.96,105.75,2,1.0
115.7,114.25,1,1.0
108.87,108.98,2,1.0
112.02,117.81,1,1.0
105.35,112.58,2,1.0
108.85,121.84,1,1.0
102.74,116.99,2,1.0
99.4,120.72,2,1.0
106.45,126.41,1,1.0
96.96,125.22,2,1.0
104.07,130.92,1,1.0
94.55,129.68,2,1.0
100.82,134.89,1,1.0
98.15,139.22,1,1.0
91.51,133.78,2,1.0
94.01,142.23,1,1.0
88.05,142.89,1,1.0
86.47,134.79,2,1.0
83.05,142.1,1,1.0
81.57,133.31,2,1.0
78.02,140.72,1,1.0
76.92,131.46,2,1.0
73.37,138.83,1,1.0
72.27,129.57,2,1.0
68.72,136.94,1,1.0
67.63,127.68,2,1.0
64.08,135.05,1,1.0
62.98,125.79,2,1.0
59.43,133.16,1,1.0
58.33,123.9,2,1.0
54.67,131.23,1,1.0
53.57,122.1,2,1.0
49.98,129.39,1,1.0
48.57,121.08,2,1.0
44.9,128.53,1,1.0
43.46,120.41,2,1.0
38.33,120.37,2,1.0
39.72,128.4,1,1.0
33.21,120.95,2,1.0
34.6,129.07,1,1.0
28.0,121.96,2,1.0
29.85,130.68,1,1.0
23.18,123.78,2,1.0
25.14,132.78,1,1.0
19.17,126.9,2,1.0
20.76,135.23,1,1.0
14.6,129.36,2,1.0
16.89,138.63,1,1.0
10.75,132.78,2,1.0
13.51,142.52,1,1.0
7.39,136.69,2,1.0
4.1,141.12,2,1.0
11.09,146.92,1,1.0
1.77,145.72,2,1.0
9.01,151.65,1,1.0
5.91,155.78,1,1.0
-0.55,150.22,2,1.0
1.79,158.92,1,1.0
-3.31,159.76,1,1.0
-5.36,151.7,2,1.0
-8.41,159.24,1,1.0
-10.22,150.22,2,1.0
-12.45,156.08,1,1.0
-14.57,147.6,2,1.0
-16.79,153.46,1,1.0
-18.91,144.97,2,1.0
-21.14,150.84,1,1.0
-23.25,142.35,2,1.0
-25.48,148.21,1,1.0
-27.59,139.73,2,1.0
-29.82,145.59,1,1.0
-31.93,137.1,2,1.0
-34.16,142.97,1,1.0
-36.28,134.48,2,1.0
-38.5,140.34,1,1.0
-40.62,131.86,2,1.0
-42.85,137.72,1,1.0
-47.36,135.36,1,1.0
-44.34,128.36,2,1.0
-50.67,131.44,1,1.0
-51.96,126.47,1,1.0
-46.04,123.53,2,1.0
-51.77,121.37,1,1.0
-45.38,118.57,2,1.0
-51.06,116.3,1,1.0
-44.67,113.49,2,1.0
-50.35,111.22,1,1.0
-43.96,108.42,2,1.0
-49.64,106.15,1,1.0
-43.25,103.35,2,1.0
-48.93,101.08,1,1.0
-42.54,98.27,2,1.0
-48.22,96.01,1,1.0
-41.83,93.2,2,1.0
-47.51,90.93,1,1.0
-41.12,88.13,2,1.0
-46.8,85.86,1,1.0
-40.41,83.06,2,1.0
-46.04,80.87,1,1.0
-39.4,78.11,2,1.0
-44.84,75.99,1,1.0
-38.0,73.05,2,1.0
-43.66,70.9,1,1.0
-36.2,68.24,2,1.0
-42.1,65.91,1,1.0
-34.61,63.45,2,1.0
-40.49,61.09,1,1.0
-32.96,58.71,2,1.0
-38.83,56.33,1,1.0
-31.15,53.75,2,1.0
-37.0,51.36,1,1.0
-29.36,49.05,2,1.0
-35.2,46.65,1,1.0
-27.46,44.28,2,1.0
-33.3,41.88,1,1.0
-25.47,39.49,2,1.0
-31.3,37.09,1,1.0
-23.4,34.75,2,1.0
-29.23,32.35,1,1.0
-21.27,30.1,2,1.0
-27.09,27.72,1,1.0
-18.91,25.23,2,1.0
-24.73,22.87,1,1.0
-16.5,20.61,2,1.0
-22.32,18.27,1,1.0
-13.89,15.99,2,1.0
-19.7,13.68,1,1.0
-16.26,9.82,1,1.0
-11.89,11.27,2,1.0
-13.83,5.43,1,1.0
-8.35,7.61,2,1.0
-10.52,1.63,1,1.0
-4.84,3.39,2,1.0
-6.14,-2.06,1,1.0
0.01601716196021992,0.0048051485880659765,M,
0.09610297176131953,0.02883089152839586,M,
0.17618878156241916,0.052856634468725745,M,
0.2562745913635187,0.07688237740905562,M,
0.33636040116461835,0.1009081203493855,M,
0.41644621096571793,0.12493386328971538,M,
0.4965320207668176,0.14895960623004526,M,
0.5766178305679173,0.17298534917037517,M,
0.6567036403690167,0.19701109211070503,M,
0.7367894501701164,0.2210368350510349,M,
0.816875259971216,0.2450625779913648,M,
0.8969610697723156,0.26908832093169466,M,
0.9770468795734152,0.29311406387202454,M,
1.0571326893745148,0.31713980681235443,M,
1.1372184991756145,0.34116554975268437,M,
1.2173043089767142,0.3651912926930142,M,
1.2973901187778136,0.3892170356333441,M,
1.377475928578913,0.4132427785736739,M,
1.457561738380013,0.43726852151400386,M,
1.5376475481811125,0.46129426445433375,M,
1.6177333579822122,0.48532000739466363,M,
1.6978191677833117,0.5093457503349935,M,
1.7779049775844111,0.5333714932753233,M,
1.857990787385511,0.5573972362156533,M,
1.9380765971866107,0.5814229791559832,M,
2.01816240698771,0.605448722096313,M,
2.09824821678881,0.629474465036643,M,
2.1783340265899094,0.6535002079769727,M,
2.258419836391009,0.6775259509173026,M,
2.3385056461921088,0.7015516938576326,M,
2.4185914559932082,0.7255774367979624,M,
2.4986772657943077,0.7496031797382923,M,
2.578763075595407,0.7736289226786222,M,
2.658848885396507,0.797654665618952,M,
2.738934695197606,0.8216804085592818,M,
2.8190205049987065,0.8457061514996119,M,
2.899106314799806,0.8697318944399417,M,
2.9791921246009054,0.8937576373802716,M,
3.0592779344020054,0.9177833803206016,M,
3.139363744203105,0.9418091232609314,M,
3.219449554004204,0.9658348662012611,M,
3.2995353638053038,0.9898606091415911,M,
3.3796211736064037,1.013886352081921,M,
3.4597069834075027,1.037912095022251,M,
3.539792793208602,1.0619378379625806,M,
3.6198786030097025,1.0859635809029107,M,
3.699964412810802,1.1099893238432406,M,
3.7800502226119015,1.1340150667835704,M,
3.8601360324130014,1.1580408097239003,M,
3.940221842214101,1.1820665526642302,M,
4.0203076520152,1.2060922956045599,M,
4.100393461816299,1.23011803854489,M,
4.1804792716174,1.2541437814852199,M,
4.260565081418499,1.2781695244255498,M,
4.340650891219598,1.3021952673658794,M,
4.420736701020699,1.3262210103062095,M,
4.500822510821798,1.3502467532465392,M,
4.580908320622897,1.3742724961868693,M,
4.6609941304239975,1.3982982391271992,M,
4.741079940225097,1.422323982067529,M,
5.243979682632951,1.5628392420101207,M,
6.400744400184996,1.7935886171247013,M,
7.575330070115516,1.901747712363628,M,
8.617668910795892,1.9028167940607976,M,
9.453715959915833,1.8917417233562603,M,
10.289763009035775,1.880666652651723,M,
11.125810058155716,1.869591581947186,M,
11.961857107275657,1.8585165112426487,M,
12.797904156395598,1.8474414405381114,M,
13.633951205515539,1.8363663698335742,M,
14.46999825463548,1.825291299129037,M,
15.30604530375542,1.8142162284244998,M,
16.142092352875363,1.8031411577199625,M,
16.9781394019953,1.7920660870154252,M,
17.814186451115244,1.7809910163108882,M,
18.65023350023518,1.769915945606351,M,
19.486280549355122,1.7588408749018136,M,
20.322327598475066,1.7477658041972763,M,
21.158374647595004,1.7366907334927393,M,
21.994421696714944,1.725615662788202,M,
22.830468745834885,1.7145405920836647,M,
23.66651579495483,1.7034655213791274,M,
24.50256284407477,1.6923904506745904,M,
25.33860989319471,1.681315379970053,M,
26.174656942314652,1.6702403092655158,M,
27.010703991434593,1.6591652385609788,M,
27.846751040554533,1.6480901678564415,M,
28.682798089674478,1.6370150971519042,M,
29.518845138794415,1.625940026447367,M,
30.354892187914356,1.6148649557428298,M,
31.190939237034296,1.6037898850382926,M,
32.02698628615424,1.5927148143337553,M,
32.86303333527418,1.5816397436292182,M,
33.69908038439412,1.570564672924681,M,
34.53512743351406,1.5594896022201437,M,
35.371174482634004,1.5484145315156064,M,
36.207221531753945,1.537339460811069,M,
37.043268580873885,1.526264390106532,M,
37.879315629993826,1.5151893194019947,M,
38.71536267911377,1.5041142486974575,M,
39.55140972823371,1.4930391779929204,M,
40.38745677735365,1.4819641072883831,M,
41.22350382647359,1.4708890365838458,M,
42.05955087559353,1.4598139658793088,M,
42.89559792471347,1.4487388951747715,M,
43.73164497383341,1.4376638244702342,M,
44.56769202295335,1.426588753765697,M,
45.40373907207329,1.4155136830611599,M,
46.239786121193234,1.4044386123566226,M,
47.075833170313174,1.3933635416520853,M,
47.911880219433115,1.382288470947548,M,
48.747927268553056,1.3712134002430107,M,
49.583974317673,1.3601383295384737,M,
50.42002136679294,1.3490632588339364,M,
51.25606841591288,1.3379881881293993,M,
52.09211546503282,1.326913117424862,M,
52.92816251415276,1.3158380467203248,M,
53.7642095632727,1.3047629760157875,M,
54.60025661239264,1.2936879053112502,M,
55.43630366151258,1.282612834606713,M,
56.27235071063252,1.2715377639021759,M,
57.108397759752464,1.2604626931976388,M,
57.944444808872404,1.2493876224931015,M,
58.971940627775766,1.2576248649982062,M,
60.12087979285429,1.3756088612186836,M,
61.25110903636194,1.613439232566856,M,
62.35016243840305,1.9684928170824243,M,
63.40591793458262,2.436853533520221,M,
63.7806018205826,2.6222890127448486,M,
64.15528570658259,2.807724491969476,M,
64.52996959258257,2.993159971194104,M,
64.90465347858256,3.1785954504187317,M,
65.27933736458255,3.3640309296433593,M,
65.65402125058253,3.549466408867987,M,
66.02870513658252,3.7349018880926144,M,
66.4033890225825,3.9203373673172424,M,
66.77807290858249,4.1057728465418695,M,
67.15275679458247,4.2912083257664975,M,
67.52744068058246,4.476643804991125,M,
67.90212456658244,4.662079284215753,M,
68.27680845258243,4.847514763440381,M,
68.65149233858243,5.032950242665008,M,
69.02617622458241,5.218385721889636,M,
69.4008601105824,5.403821201114264,M,
69.77554399658239,5.58925668033889,M,
70.15022788258237,5.774692159563519,M,
70.52491176858236,5.960127638788146,M,
70.89959565458234,6.145563118012774,M,
71.27427954058233,6.330998597237402,M,
71.64896342658231,6.516434076462028,M,
72.0236473125823,6.701869555686657,M,
72.39833119858228,6.887305034911284,M,
72.77301508458227,7.072740514135912,M,
73.14769897058225,7.25817599336054,M,
73.52238285658224,7.443611472585167,M,
73.89706674258223,7.629046951809795,M,
74.27175062858221,7.814482431034423,M,
74.6464345145822,7.99991791025905,M,
75.02111840058218,8.185353389483677,M,
75.39580228658217,8.370788868708306,M,
75.77048617258215,8.556224347932933,M,
76.14517005858214,8.741659827157559,M,
76.51985394458212,8.927095306382189,M,
76.89453783058212,9.112530785606817,M,
77.26922171658211,9.297966264831445,M,
77.6439056025821,9.48340174405607,M,
78.01858948858208,9.668837223280699,M,
78.39327337458207,9.854272702505327,M,
78.76795726058205,10.039708181729953,M,
79.14264114658204,10.225143660954583,M,
79.51732503258202,10.410579140179209,M,
79.89200891858201,10.596014619403835,M,
80.266692804582,10.781450098628465,M,
80.64137669058198,10.966885577853093,M,
81.01606057658196,11.15232105707772,M,
81.39074446258195,11.337756536302347,M,
81.76542834858193,11.523192015526975,M,
82.14011223458192,11.708627494751603,M,
82.5147961205819,11.894062973976231,M,
82.88948000658189,12.07949845320086,M,
83.26416389258188,12.264933932425485,M,
83.63884777858186,12.450369411650113,M,
84.01353166458185,12.635804890874743,M,
84.38821555058183,12.82124037009937,M,
84.76289943658182,13.006675849323997,M,
85.1375833225818,13.192111328548625,M,
85.51226720858179,13.377546807773252,M,
85.95765809031127,13.598216451447545,M,
86.69027324586364,13.969060314588832,M,
87.42996259982108,14.354712507203532,M,
88.1763812161339,14.754371747509175,M,
88.92918415875229,15.167236753723309,M,
89.68802649162652,15.59250624406345,M,
90.4525632787068,16.029378936747143,M,
91.22244958394346,16.477053549991926,M,
91.99734047128668,16.93472880201533,M,
92.77689100468673,17.401603411034888,M,
93.56075624809385,17.876876095268138,M,
94.34859126545831,18.359745572932614,M,
95.14005112073035,18.84941056224585,M,
95.93479087786018,19.345069781425384,M,
96.73246560079801,19.845921948688733,M,
97.53273035349423,20.35116578225346,M,
98.33524019989899,20.860000000337084,M,
99.13965020396256,21.371623321157145,M,
99.9456154296352,21.885234462931177,M,
100.75279094086711,22.400032143876707,M,
101.56083180160859,22.915215082211276,M,
102.36939307580985,23.42998199615242,M,
103.17812982742116,23.943531603917673,M,
103.98669712039275,24.455062623724572,M,
104.79475001867488,24.963773773790646,M,
105.60194358621781,25.46886377233343,M,
106.40793288697174,25.96953133757046,M,
107.21237298488697,26.464975187719272,M,
108.0149189439137,26.954394040997407,M,
108.81522582800221,27.436986615622388,M,
109.61294870110275,27.911951629811753,M,
110.40774262716558,28.378487801783052,M,
111.19926267014087,28.835793849753795,M,
111.98716389397897,29.28306849194154,M,
112.77110136263005,29.719510446563795,M,
113.55073014004442,30.144318431838126,M,
114.32570529017227,30.556691165982045,M,
115.09568187696388,30.955827367213097,M,
115.86031496436948,31.340925753748813,M,
116.61925961633933,31.711185043806722,M,
